url_length,host_length,path_length,num_dots,num_hyphens,num_digits,num_slashes,has_at_symbol,has_raw_ip,digit_ratio,label
92,25,67,4,0,5,5,0,0,0.054,1
63,26,37,2,4,23,1,0,0,0.365,1
27,20,7,4,0,16,1,0,0,0.593,1
20,18,2,3,0,14,1,0,0,0.7,1
68,25,43,4,1,2,5,0,0,0.029,1
27,20,7,4,0,16,1,0,0,0.593,1
35,15,20,1,0,0,2,0,0,0.0,0
41,11,30,1,0,0,3,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
30,9,21,2,0,0,1,0,0,0.0,0
41,11,30,1,0,3,2,0,0,0.073,0
22,20,2,3,0,16,1,0,0,0.727,1
81,25,56,4,3,2,5,0,0,0.025,1
60,23,37,2,4,20,1,0,0,0.333,1
55,10,45,2,1,4,5,0,0,0.073,0
26,10,16,2,0,0,2,0,0,0.0,0
15,11,4,3,0,8,1,0,1,0.533,1
19,12,7,3,0,14,1,0,1,0.737,1
28,21,7,4,0,17,1,0,0,0.607,1
20,7,13,1,0,5,4,0,0,0.25,0
18,11,7,3,0,11,1,0,1,0.611,1
25,18,7,4,0,14,1,0,0,0.56,1
58,10,48,2,2,7,7,0,0,0.121,1
32,11,21,1,2,0,4,0,0,0.0,0
16,10,6,1,0,0,1,0,0,0.0,0
107,25,82,4,2,2,5,0,0,0.019,1
20,7,13,1,0,5,4,0,0,0.25,0
31,12,19,3,1,9,1,0,1,0.29,1
46,13,33,2,1,0,3,0,0,0.0,0
46,13,33,4,0,22,2,0,1,0.478,1
20,7,13,1,1,0,2,0,0,0.0,0
38,8,30,2,0,0,3,0,0,0.0,0
48,11,37,2,0,3,4,0,0,0.062,0
100,25,75,4,3,2,5,0,0,0.02,1
66,22,44,2,4,28,1,0,0,0.424,1
21,19,2,3,0,15,1,0,0,0.714,1
21,19,2,3,0,15,1,0,0,0.714,1
59,14,45,1,4,0,4,0,0,0.0,0
99,25,74,4,2,5,6,0,0,0.051,1
32,10,22,2,2,0,1,0,0,0.0,0
19,10,9,1,0,0,1,0,0,0.0,0
35,15,20,1,1,0,2,0,0,0.0,0
18,12,6,3,0,11,1,0,1,0.611,1
14,7,7,1,0,0,1,0,0,0.0,0
31,12,19,1,1,0,2,0,0,0.0,0
19,12,7,3,0,13,1,0,1,0.684,1
31,6,25,1,2,0,3,0,0,0.0,0
21,15,6,1,0,0,1,0,0,0.0,0
32,14,18,4,0,11,2,0,1,0.344,1
21,12,9,1,1,0,1,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
91,11,80,2,4,26,3,0,0,0.286,0
71,25,46,4,0,2,5,0,0,0.028,1
31,14,17,1,0,0,2,0,0,0.0,0
37,14,23,1,0,0,3,0,0,0.0,0
26,10,16,1,0,0,3,0,0,0.0,0
20,7,13,1,0,0,2,0,0,0.0,0
63,26,37,2,4,17,1,0,0,0.27,1
24,14,10,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
20,18,2,3,0,14,1,0,0,0.7,1
31,10,21,1,1,0,2,0,0,0.0,0
123,25,98,4,10,2,5,0,0,0.016,1
12,7,5,1,0,0,1,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
28,19,9,1,0,0,1,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
27,12,15,1,1,0,2,0,0,0.0,0
43,20,23,3,2,16,2,0,0,0.372,1
34,15,19,3,1,12,1,0,1,0.353,1
82,9,73,2,5,9,4,0,0,0.11,0
97,11,86,2,3,31,5,0,0,0.32,0
24,18,6,3,0,15,1,0,0,0.625,1
56,10,46,3,1,13,4,0,0,0.232,0
22,20,2,3,0,16,1,0,0,0.727,1
21,19,2,3,0,15,1,0,0,0.714,1
35,14,21,1,2,0,3,0,0,0.0,0
17,9,8,1,0,0,2,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
53,12,41,1,1,0,4,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
23,21,2,3,0,17,1,0,0,0.739,1
23,9,14,1,0,0,2,0,0,0.0,0
35,11,24,4,0,11,2,0,1,0.314,1
59,22,37,2,4,21,1,0,0,0.356,1
59,22,37,2,4,20,1,0,0,0.339,1
15,11,4,1,0,0,2,0,0,0.0,0
43,12,31,3,0,0,5,0,0,0.0,0
28,10,18,2,1,0,2,0,0,0.0,0
51,9,42,3,0,2,4,0,0,0.039,0
70,26,44,2,4,23,1,0,0,0.329,1
36,10,26,1,0,0,3,0,0,0.0,0
81,25,56,4,5,5,5,0,0,0.062,1
28,7,21,1,0,0,3,0,0,0.0,0
15,11,4,1,0,0,1,0,0,0.0,0
50,12,38,2,0,9,4,0,0,0.18,0
18,14,4,3,0,11,1,0,1,0.611,1
54,16,38,2,0,11,4,0,0,0.204,0
37,14,23,5,0,11,2,0,1,0.297,1
23,6,17,1,0,1,2,0,0,0.043,0
53,10,43,1,2,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
37,10,27,2,1,4,2,0,0,0.108,0
21,19,2,3,0,15,1,0,0,0.714,1
21,19,2,3,0,15,1,0,0,0.714,1
22,20,2,3,0,16,1,0,0,0.727,1
19,12,7,3,0,14,1,0,1,0.737,1
19,12,7,3,0,12,1,0,1,0.632,1
61,55,6,3,3,8,1,0,0,0.131,1
38,11,27,1,1,0,4,0,0,0.0,0
13,8,5,1,0,0,1,0,0,0.0,0
44,17,27,2,0,16,2,0,0,0.364,1
63,26,37,2,4,21,1,0,0,0.333,1
38,17,21,2,0,4,1,0,0,0.105,1
42,15,27,1,1,0,2,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
38,13,25,4,0,11,2,0,1,0.289,1
30,10,20,1,2,0,1,0,0,0.0,0
43,10,33,1,2,0,3,0,0,0.0,0
51,10,41,1,2,0,2,0,0,0.0,0
22,11,11,1,0,0,2,0,0,0.0,0
65,11,54,2,3,2,4,0,0,0.031,0
22,20,2,3,0,16,1,0,0,0.727,1
98,25,73,5,3,5,5,0,0,0.051,1
25,19,6,1,0,0,1,0,0,0.0,0
20,7,13,1,0,5,4,0,0,0.25,0
40,11,29,1,0,4,2,0,0,0.1,0
18,15,3,1,0,0,1,0,0,0.0,0
122,25,97,5,4,6,6,0,0,0.049,1
107,11,96,3,1,0,9,0,0,0.0,0
17,9,8,1,0,0,1,0,0,0.0,0
18,14,4,3,0,11,1,0,1,0.611,1
42,10,32,2,2,0,2,0,0,0.0,0
138,25,113,4,8,2,5,0,0,0.014,1
18,11,7,3,0,14,1,0,1,0.778,1
23,21,2,3,0,17,1,0,0,0.739,1
103,11,92,6,4,4,7,1,0,0.039,0
25,18,7,4,0,14,1,0,0,0.56,1
65,28,37,2,4,19,1,0,0,0.292,1
61,13,48,4,1,31,3,0,1,0.508,1
25,18,7,4,0,14,1,0,0,0.56,1
28,9,19,2,0,0,4,0,0,0.0,0
33,10,23,1,1,0,2,0,0,0.0,0
33,14,19,1,2,0,2,0,0,0.0,0
33,17,16,1,0,4,2,0,0,0.121,1
15,11,4,1,0,0,2,0,0,0.0,0
138,25,113,4,4,4,5,0,0,0.029,1
29,11,18,1,2,0,3,0,0,0.0,0
23,15,8,1,0,0,1,0,0,0.0,0
23,21,2,3,0,17,1,0,0,0.739,1
124,25,99,4,7,5,5,0,0,0.04,1
91,25,66,4,3,5,5,0,0,0.055,1
57,34,23,5,0,8,2,0,0,0.14,1
88,25,63,4,4,4,5,0,0,0.045,1
20,10,10,1,0,0,2,0,0,0.0,0
40,9,31,3,0,0,5,0,0,0.0,0
25,11,14,1,1,0,3,0,0,0.0,0
37,14,23,5,0,11,2,0,1,0.297,1
21,19,2,3,0,15,1,0,0,0.714,1
18,11,7,3,0,13,1,0,1,0.722,1
63,19,44,2,4,25,1,0,0,0.397,1
88,25,63,4,1,5,5,0,0,0.057,1
51,9,42,1,2,0,3,0,0,0.0,0
152,25,127,4,6,5,8,0,0,0.033,1
31,10,21,1,0,0,3,0,0,0.0,0
29,10,19,1,0,0,3,0,0,0.0,0
48,14,34,5,0,11,2,0,1,0.229,1
28,21,7,4,0,17,1,0,0,0.607,1
33,10,23,2,0,0,2,0,0,0.0,0
25,11,14,1,0,0,3,0,0,0.0,0
34,10,24,2,1,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
118,25,93,4,2,2,10,0,0,0.017,1
28,10,18,1,0,1,2,0,0,0.036,0
27,20,7,4,0,16,1,0,0,0.593,1
22,13,9,4,0,11,1,0,1,0.5,1
72,25,47,4,3,2,5,0,0,0.028,1
39,10,29,2,1,0,2,0,0,0.0,0
88,25,63,5,2,3,5,0,0,0.034,1
21,19,2,3,0,15,1,0,0,0.714,1
86,25,61,4,0,6,5,0,0,0.07,1
23,12,11,1,0,0,2,0,0,0.0,0
21,14,7,3,0,12,1,0,1,0.571,1
104,9,95,2,11,3,4,0,0,0.029,0
21,19,2,3,0,15,1,0,0,0.714,1
21,19,2,3,0,15,1,0,0,0.714,1
77,25,52,4,1,2,5,0,0,0.026,1
28,21,7,4,0,17,1,0,0,0.607,1
35,9,26,1,2,0,2,0,0,0.0,0
37,9,28,1,1,0,2,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
21,19,2,3,0,15,1,0,0,0.714,1
31,6,25,1,0,0,3,0,0,0.0,0
42,15,27,1,0,0,4,0,0,0.0,0
18,10,8,1,0,0,1,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
28,10,18,2,0,1,2,0,0,0.036,0
15,11,4,1,0,0,2,0,0,0.0,0
12,9,3,1,0,0,1,0,0,0.0,0
26,10,16,1,0,0,3,0,0,0.0,0
82,25,57,4,1,2,5,0,0,0.024,1
48,14,34,5,0,11,2,0,1,0.229,1
46,10,36,1,1,0,3,0,0,0.0,0
20,15,5,3,0,12,1,0,1,0.6,1
61,13,48,4,1,30,3,0,1,0.492,1
89,25,64,4,2,4,5,0,0,0.045,1
34,10,24,1,1,0,2,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
27,15,12,1,0,0,2,0,0,0.0,0
53,7,46,1,3,0,3,0,0,0.0,0
98,25,73,2,5,17,6,0,0,0.173,1
28,10,18,2,1,4,1,0,0,0.143,0
26,6,20,1,2,0,2,0,0,0.0,0
21,11,10,1,0,1,1,0,0,0.048,0
28,21,7,4,0,17,1,0,0,0.607,1
22,20,2,3,0,16,1,0,0,0.727,1
21,19,2,3,0,15,1,0,0,0.714,1
82,25,57,5,3,3,5,0,0,0.037,1
27,11,16,1,0,0,3,0,0,0.0,0
111,25,86,4,7,2,5,0,0,0.018,1
22,20,2,3,0,16,1,0,0,0.727,1
22,10,12,2,0,0,1,0,0,0.0,0
33,15,18,1,1,0,3,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
39,10,29,1,2,0,3,0,0,0.0,0
18,10,8,1,0,0,2,0,0,0.0,0
59,7,52,2,3,4,5,0,0,0.068,0
21,19,2,3,0,15,1,0,0,0.714,1
57,9,48,2,2,0,4,0,0,0.0,0
28,15,13,1,0,0,2,0,0,0.0,0
18,11,7,3,0,12,1,0,1,0.667,1
21,19,2,3,0,15,1,0,0,0.714,1
44,11,33,1,1,0,3,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
44,11,33,2,4,0,1,0,0,0.0,0
21,12,9,4,0,9,1,0,1,0.429,1
22,20,2,3,0,16,1,0,0,0.727,1
80,25,55,4,3,4,5,0,0,0.05,1
61,13,48,4,1,30,3,0,1,0.492,1
44,15,29,1,2,0,2,0,0,0.0,0
34,13,21,4,0,12,2,0,1,0.353,1
78,25,53,5,1,7,5,0,0,0.09,1
27,6,21,1,1,0,3,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
86,25,61,4,1,2,5,0,0,0.023,1
26,15,11,2,0,2,1,0,0,0.077,1
18,6,12,1,0,1,2,0,0,0.056,0
25,13,12,3,0,12,1,0,1,0.48,1
108,25,83,5,4,5,6,0,0,0.046,1
70,26,44,2,4,20,1,0,0,0.286,1
19,10,9,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
58,13,45,4,0,13,2,0,1,0.224,1
38,10,28,1,3,13,2,0,0,0.342,0
37,10,27,1,2,0,2,0,0,0.0,0
21,9,12,1,0,0,1,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
21,19,2,3,0,15,1,0,0,0.714,1
35,11,24,1,1,0,4,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
33,19,14,1,0,0,1,0,0,0.0,0
63,12,51,2,0,1,4,0,0,0.016,0
20,18,2,3,0,14,1,0,0,0.7,1
25,18,7,4,0,14,1,0,0,0.56,1
44,14,30,1,3,0,2,0,0,0.0,0
149,25,124,5,11,6,6,0,0,0.04,1
40,11,29,1,2,0,3,0,0,0.0,0
31,10,21,1,1,0,2,0,0,0.0,0
30,10,20,1,0,0,2,0,0,0.0,0
94,11,83,2,4,20,3,0,0,0.213,0
26,19,7,4,0,15,1,0,0,0.577,1
39,9,30,1,1,0,3,0,0,0.0,0
44,10,34,1,2,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
35,14,21,1,1,0,2,0,0,0.0,0
26,15,11,1,0,0,2,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
26,19,7,4,0,15,1,0,0,0.577,1
116,25,91,4,9,6,5,0,0,0.052,1
57,14,43,1,2,0,4,0,0,0.0,0
51,6,45,2,2,3,3,0,0,0.059,0
23,21,2,3,0,17,1,0,0,0.739,1
25,18,7,4,0,14,1,0,0,0.56,1
29,4,25,1,3,0,2,0,0,0.0,0
23,21,2,3,0,17,1,0,0,0.739,1
54,6,48,1,2,0,5,0,0,0.0,0
45,10,35,1,3,0,2,0,0,0.0,0
32,12,20,1,0,0,2,0,0,0.0,0
17,12,5,1,0,0,2,0,0,0.0,0
59,49,10,3,2,3,2,0,0,0.051,1
37,11,26,1,0,4,5,0,0,0.108,0
23,13,10,3,0,11,2,0,1,0.478,1
24,10,14,1,0,0,2,0,0,0.0,0
35,12,23,1,0,0,2,0,0,0.0,0
39,9,30,1,2,0,2,0,0,0.0,0
122,25,97,5,6,6,5,0,0,0.049,1
97,25,72,5,3,7,5,0,0,0.072,1
21,19,2,3,0,15,1,0,0,0.714,1
22,20,2,3,0,16,1,0,0,0.727,1
40,11,29,1,0,4,2,0,0,0.1,0
30,10,20,1,0,0,3,0,0,0.0,0
42,42,0,2,0,12,0,0,0,0.286,1
46,9,37,3,0,0,2,0,0,0.0,0
38,13,25,4,0,14,2,0,1,0.368,1
21,12,9,1,1,0,2,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
23,21,2,3,0,17,1,0,0,0.739,1
44,11,33,1,3,0,4,0,0,0.0,0
29,13,16,4,0,12,2,0,1,0.414,1
41,11,30,1,0,2,2,0,0,0.049,0
25,12,13,1,0,5,2,0,0,0.2,0
25,6,19,1,1,2,3,0,0,0.08,0
50,12,38,2,0,9,4,0,0,0.18,0
31,9,22,2,1,0,4,0,0,0.0,0
119,25,94,5,4,3,5,0,0,0.025,1
81,25,56,5,3,4,5,0,0,0.049,1
128,15,113,1,15,6,5,0,0,0.047,0
22,10,12,1,0,0,1,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
30,9,21,2,2,0,1,0,0,0.0,0
29,10,19,1,0,0,2,0,0,0.0,0
23,13,10,1,0,0,1,0,0,0.0,0
38,11,27,3,0,2,2,0,0,0.053,0
89,25,64,4,3,6,5,0,0,0.067,1
34,12,22,4,0,9,2,0,1,0.265,1
57,11,46,3,1,4,6,0,0,0.07,0
39,11,28,1,1,0,4,0,0,0.0,0
62,11,51,3,1,7,4,0,0,0.113,0
61,7,54,2,3,6,5,0,0,0.098,0
25,18,7,4,0,14,1,0,0,0.56,1
19,11,8,1,0,0,1,0,0,0.0,0
128,25,103,5,4,8,8,0,0,0.062,1
21,19,2,3,0,15,1,0,0,0.714,1
53,11,42,2,2,0,2,0,0,0.0,0
38,15,23,1,1,0,2,0,0,0.0,0
43,11,32,1,4,0,4,0,0,0.0,0
36,13,23,4,0,14,2,0,1,0.389,1
44,12,32,1,2,0,2,0,0,0.0,0
58,43,15,3,1,21,1,0,0,0.362,1
79,25,54,4,0,5,5,0,0,0.063,1
18,11,7,3,0,11,1,0,1,0.611,1
62,25,37,2,4,18,1,0,0,0.29,1
30,15,15,1,1,0,2,0,0,0.0,0
42,31,11,3,4,11,1,0,0,0.262,1
19,12,7,3,0,14,1,0,1,0.737,1
71,27,44,2,4,22,1,0,0,0.31,1
33,15,18,1,0,0,2,0,0,0.0,0
157,9,148,5,0,20,10,0,0,0.127,0
39,12,27,1,0,0,4,0,0,0.0,0
17,13,4,3,0,10,1,0,1,0.588,1
23,13,10,3,0,12,2,0,1,0.522,1
71,11,60,1,3,0,4,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
68,24,44,2,4,24,1,0,0,0.353,1
28,21,7,4,0,17,1,0,0,0.607,1
154,25,129,4,3,6,12,0,0,0.039,1
25,18,7,4,0,14,1,0,0,0.56,1
27,6,21,1,1,0,2,0,0,0.0,0
28,21,7,4,0,17,1,0,0,0.607,1
42,13,29,4,0,10,2,0,1,0.238,1
72,16,56,2,0,5,1,0,0,0.069,1
77,25,52,4,4,2,5,0,0,0.026,1
113,25,88,5,8,13,5,0,0,0.115,1
28,10,18,2,0,1,2,0,0,0.036,0
96,12,84,3,4,21,8,0,0,0.219,0
16,12,4,3,0,9,1,0,1,0.562,1
29,11,18,1,1,0,3,0,0,0.0,0
84,25,59,5,2,5,6,0,0,0.06,1
19,14,5,3,0,11,1,0,1,0.579,1
30,14,16,4,0,12,2,0,1,0.4,1
63,19,44,2,4,25,1,0,0,0.397,1
43,9,34,2,0,0,3,0,0,0.0,0
19,10,9,1,0,0,1,0,0,0.0,0
39,23,16,1,0,0,2,0,0,0.0,1
52,14,38,2,0,5,2,0,0,0.096,0
77,25,52,5,2,7,5,0,0,0.091,1
15,9,6,1,0,0,1,0,0,0.0,0
54,8,46,1,4,0,3,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
28,15,13,4,0,13,1,0,1,0.464,1
27,13,14,3,0,11,2,0,1,0.407,1
41,10,31,2,2,0,2,0,0,0.0,0
20,4,16,2,0,0,2,0,0,0.0,0
19,12,7,3,0,10,1,0,1,0.526,1
37,11,26,3,0,1,2,0,0,0.027,0
22,20,2,3,0,16,1,0,0,0.727,1
20,15,5,3,0,13,1,0,1,0.65,1
31,17,14,2,0,4,1,0,0,0.129,1
22,20,2,3,0,16,1,0,0,0.727,1
68,24,44,2,4,22,1,0,0,0.324,1
22,20,2,3,0,16,1,0,0,0.727,1
22,20,2,3,0,16,1,0,0,0.727,1
45,11,34,5,0,8,2,0,1,0.178,1
25,18,7,4,0,14,1,0,0,0.56,1
32,10,22,1,1,0,1,0,0,0.0,0
11,7,4,1,0,0,2,0,0,0.0,0
41,9,32,2,1,0,4,0,0,0.0,0
33,15,18,1,0,0,2,0,0,0.0,0
25,13,12,4,0,11,1,0,1,0.44,1
34,14,20,1,2,4,3,0,0,0.118,0
26,19,7,4,0,15,1,0,0,0.577,1
67,14,53,1,4,0,4,0,0,0.0,0
34,6,28,1,1,0,3,0,0,0.0,0
67,30,37,2,4,20,1,0,0,0.299,1
20,18,2,3,0,14,1,0,0,0.7,1
31,10,21,1,0,0,3,0,0,0.0,0
74,30,44,2,4,24,1,0,0,0.324,1
70,25,45,4,1,5,5,0,0,0.071,1
21,19,2,3,0,15,1,0,0,0.714,1
52,15,37,1,1,0,4,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
15,11,4,1,0,0,2,0,0,0.0,0
17,12,5,3,0,9,1,0,1,0.529,1
31,11,20,3,0,8,2,0,1,0.258,1
40,11,29,1,0,6,2,0,0,0.15,0
21,9,12,1,2,0,1,0,0,0.0,0
112,25,87,4,8,8,5,0,0,0.071,1
101,25,76,4,5,5,5,0,0,0.05,1
96,25,71,4,3,5,5,0,0,0.052,1
93,25,68,4,2,2,8,0,0,0.022,1
19,12,7,3,0,14,1,0,1,0.737,1
59,22,37,2,4,22,1,0,0,0.373,1
116,25,91,4,4,8,5,0,0,0.069,1
31,6,25,1,2,0,2,0,0,0.0,0
22,6,16,1,1,0,1,0,0,0.0,0
25,15,10,3,0,12,1,0,1,0.48,1
26,19,7,4,0,15,1,0,0,0.577,1
24,17,7,4,0,13,1,0,0,0.542,1
19,12,7,3,0,13,1,0,1,0.684,1
25,13,12,5,2,11,1,0,1,0.44,1
18,15,3,1,0,0,1,0,0,0.0,0
28,11,17,1,1,0,2,0,0,0.0,0
48,11,37,3,0,5,4,0,0,0.104,0
27,20,7,4,0,16,1,0,0,0.593,1
26,19,7,4,0,15,1,0,0,0.577,1
60,10,50,1,6,0,3,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
48,11,37,2,0,4,4,0,0,0.083,0
48,11,37,2,0,4,4,0,0,0.083,0
104,25,79,4,2,6,5,0,0,0.058,1
27,20,7,4,0,16,1,0,0,0.593,1
22,13,9,4,0,10,2,0,1,0.455,1
21,19,2,3,0,15,1,0,0,0.714,1
24,17,7,4,0,13,1,0,0,0.542,1
50,15,35,1,2,0,2,0,0,0.0,0
34,6,28,1,2,0,2,0,0,0.0,0
18,9,9,1,1,0,2,0,0,0.0,0
62,14,48,10,0,12,2,0,1,0.194,1
120,25,95,4,6,5,5,0,0,0.042,1
66,29,37,2,4,19,1,0,0,0.288,1
28,10,18,1,0,0,2,0,0,0.0,0
23,21,2,3,0,17,1,0,0,0.739,1
25,14,11,4,0,14,2,0,1,0.56,1
20,11,9,1,0,0,1,0,0,0.0,0
87,25,62,4,3,6,5,0,0,0.069,1
26,19,7,4,0,15,1,0,0,0.577,1
24,13,11,4,0,10,1,0,1,0.417,1
134,25,109,4,3,5,5,0,0,0.037,1
27,20,7,4,0,16,1,0,0,0.593,1
28,12,16,1,1,0,1,0,0,0.0,0
52,6,46,3,1,6,4,0,0,0.115,0
24,17,7,4,0,13,1,0,0,0.542,1
23,21,2,3,0,17,1,0,0,0.739,1
27,20,7,4,0,16,1,0,0,0.593,1
93,25,68,4,5,9,5,0,0,0.097,1
19,14,5,3,0,13,1,0,1,0.684,1
21,19,2,3,0,15,1,0,0,0.714,1
20,18,2,3,0,14,1,0,0,0.7,1
95,25,70,5,1,5,6,0,0,0.053,1
61,55,6,3,3,8,1,0,0,0.131,1
28,21,7,4,1,0,1,0,0,0.0,1
26,18,8,2,1,2,1,0,0,0.077,1
38,13,25,4,0,11,2,0,1,0.289,1
21,19,2,3,0,15,1,0,0,0.714,1
80,13,67,2,0,28,5,0,0,0.35,1
45,11,34,1,0,0,4,0,0,0.0,0
19,17,2,3,0,13,1,0,0,0.684,1
83,25,58,4,2,5,5,0,0,0.06,1
15,11,4,1,0,0,2,0,0,0.0,0
17,12,5,3,0,10,1,0,1,0.588,1
29,13,16,1,1,0,1,0,0,0.0,0
21,14,7,1,0,0,2,0,0,0.0,0
26,14,12,3,0,12,2,0,1,0.462,1
27,20,7,4,0,16,1,0,0,0.593,1
25,13,12,4,0,10,1,0,1,0.4,1
16,11,5,1,0,0,2,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
39,9,30,1,1,0,2,0,0,0.0,0
15,11,4,1,0,0,2,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
15,11,4,3,0,8,1,0,1,0.533,1
156,11,145,5,2,21,10,0,0,0.135,0
25,9,16,2,0,0,3,0,0,0.0,0
31,15,16,1,0,0,3,0,0,0.0,0
39,14,25,1,1,0,3,0,0,0.0,0
65,21,44,2,4,25,1,0,0,0.385,1
62,14,48,10,0,11,2,0,1,0.177,1
61,55,6,3,3,8,1,0,0,0.131,1
36,9,27,2,0,6,3,0,0,0.167,0
61,13,48,4,1,30,3,0,1,0.492,1
31,6,25,1,2,1,2,0,0,0.032,0
24,17,7,4,0,13,1,0,0,0.542,1
21,9,12,1,1,0,2,0,0,0.0,0
60,17,43,2,1,18,1,0,0,0.3,1
133,25,108,4,7,6,5,0,0,0.045,1
83,25,58,4,2,7,5,0,0,0.084,1
24,13,11,4,0,10,2,0,1,0.417,1
26,19,7,4,0,15,1,0,0,0.577,1
68,11,57,4,1,7,4,0,0,0.103,0
123,9,114,5,3,20,5,0,0,0.163,0
55,10,45,1,3,0,3,0,0,0.0,0
30,10,20,1,0,0,2,0,0,0.0,0
97,25,72,4,3,5,5,0,0,0.052,1
22,6,16,1,0,0,2,0,0,0.0,0
40,10,30,1,2,0,2,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
71,7,64,1,6,8,5,0,0,0.113,0
21,19,2,3,0,15,1,0,0,0.714,1
28,21,7,4,0,17,1,0,0,0.607,1
96,11,85,2,3,25,5,0,0,0.26,0
25,10,15,1,0,0,2,0,0,0.0,0
26,12,14,4,0,11,2,0,1,0.423,1
25,9,16,2,0,0,2,0,0,0.0,0
32,15,17,4,0,12,2,0,1,0.375,1
22,20,2,3,0,16,1,0,0,0.727,1
22,12,10,1,0,0,1,0,0,0.0,0
19,12,7,3,0,14,1,0,1,0.737,1
79,25,54,5,2,3,5,0,0,0.038,1
20,15,5,3,0,12,1,0,1,0.6,1
19,12,7,1,0,0,2,0,0,0.0,0
27,15,12,4,0,14,1,0,1,0.519,1
20,18,2,3,0,14,1,0,0,0.7,1
125,25,100,4,3,2,5,0,0,0.016,1
25,15,10,3,0,13,1,0,1,0.52,1
61,24,37,2,4,20,1,0,0,0.328,1
96,25,71,4,1,3,5,0,0,0.031,1
108,25,83,5,6,3,5,0,0,0.028,1
24,6,18,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
69,10,59,1,8,0,2,0,0,0.0,0
23,18,5,1,1,0,2,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
40,11,29,1,0,8,2,0,0,0.2,0
23,13,10,4,0,10,1,0,1,0.435,1
34,15,19,1,1,3,3,0,0,0.088,0
21,19,2,3,0,15,1,0,0,0.714,1
92,6,86,4,3,5,6,0,0,0.054,0
25,14,11,4,0,12,2,0,1,0.48,1
21,7,14,1,0,0,2,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
19,12,7,3,0,14,1,0,1,0.737,1
24,12,12,1,1,0,2,0,0,0.0,0
131,25,106,4,5,5,5,0,0,0.038,1
30,14,16,4,0,11,2,0,1,0.367,1
37,17,20,2,0,4,2,0,0,0.108,1
32,11,21,1,0,0,3,0,0,0.0,0
19,17,2,3,0,13,1,0,0,0.684,1
27,9,18,2,1,0,1,0,0,0.0,0
53,9,44,2,3,1,3,0,0,0.019,0
81,25,56,4,1,5,5,0,0,0.062,1
40,11,29,1,1,1,3,0,0,0.025,0
61,24,37,2,4,20,1,0,0,0.328,1
34,17,17,2,0,4,2,0,0,0.118,1
63,26,37,2,4,23,1,0,0,0.365,1
20,11,9,1,0,0,1,0,0,0.0,0
65,6,59,1,3,0,5,0,0,0.0,0
18,14,4,3,0,11,1,0,1,0.611,1
20,11,9,1,0,0,1,0,0,0.0,0
70,11,59,2,3,0,4,0,0,0.0,0
20,6,14,2,0,1,2,0,0,0.05,0
30,17,13,1,1,0,1,0,0,0.0,0
35,13,22,4,0,11,2,0,1,0.314,1
28,7,21,2,0,0,3,0,0,0.0,0
115,25,90,4,2,5,5,0,0,0.043,1
21,19,2,3,0,15,1,0,0,0.714,1
34,15,19,4,0,22,1,0,1,0.647,1
84,9,75,2,2,18,5,0,0,0.214,0
44,15,29,1,1,0,3,0,0,0.0,0
34,10,24,1,1,0,2,0,0,0.0,0
138,25,113,4,5,6,11,0,0,0.043,1
